nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Casa Nova Empreiteira Ltda - Sao Paulo,https://www.casanovasp.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa trabalha com madeira nobre em serviços de marcenaria e carpintaria, mas não há menção específica a painéis de madeira pinus ou pinus.",yes,no,0,80,5,"A utilização de peças metálicas em uma obra vem de um processo artesanal que, quando bem executado, valoriza qualquer imóvel e obtém satisfação visual inclusive decorativo. Desde o portão até um guarda-corpo, ""passando"" por peças e projetos especiais, nossos profissionais estão habilitados não só a execução e instalação em si como na orientação de ideias ao cliente. Também seguimos e excutamos projetos especiais em qualquer área construtiva.

A utilização de peças metálicas em uma obra vem de um processo artesanal que, quando bem executado, valoriza qualquer imóvel e obtém satisfação visual inclusive decorativo. Desde o portão até um guarda-corpo, ""passando"" por peças e projetos especiais, nossos profissionais estão habilitados não só a execução e instalação em si como na orientação de ideias ao cliente. Também seguimos e excutamos projetos especiais em qualquer área construtiva.",Trabalha com 'madeiras nobres' em serviços de marcenaria e carpintaria. Não há menção a painéis de madeira pinus.,0,0,0,2026-02-04T12:25:18.542578+00:00,Navigated to https://www.casanovasp.com.br/; Clicked on SERVIÇOS; Clicked on Marceneiro; Extracted information from Marceneiro service page.; Clicked on voltar; Clicked on Carpinteiro; Extracted information from Carpinteiro service page.; Clicked on voltar; Clicked on Pintor; Extracted information from Pintor service page.; Clicked on voltar; Clicked on Pisos e Azulejo; Clicked on voltar; Clicked on Serralheiro; Extracted information from Serralheiro service page.
Eco Forte Madeiras Ltda - Mogi Guacu,https://grupoecomadeiras.com.br,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre painéis de madeira de pinus no site. As páginas de 'Madeiras' e a página inicial não continham descrições detalhadas dos produtos, apenas placeholders como 'descrever aqui'.",yes,no,0,80,5,"Tipo da madeira
descrever aqui
Grupo Eco Madeiras",O site lista 'Tipo da madeira' mas não fornece descrições detalhadas dos produtos. Não há menção explícita a madeira de pinus ou painéis.,0,0,0,2026-02-04T12:42:30.899226+00:00,Navigated to https://grupoecomadeiras.com.br; Scrolled down homepage multiple times; Clicked on 'MADEIRAS' link; Scrolled down 'Madeiras' page; Scrolled up 'Madeiras' page; Extracted content from 'Madeiras' page
Estofados Buriti Industria E Comercio - Conchal,https://estofadosburiti.com.br/,painel de madeira pinus,FOUND,"A empresa utiliza madeira (eucalipto reflorestado), mas não foram encontrados produtos específicos de painel de madeira pinus.",yes,no,0,80,5,"Confira nosso portfólio

madeira de eucalipto reflorestado",Madeira de eucalipto reflorestado.,0,0,0,2026-02-04T12:43:25.293165+00:00,Navigated to https://estofadosburiti.com.br/; Clicked on 'Produtos Buriti'; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages
Biomasstrust - Jau,https://biomasstrust.com/,painel de madeira pinus,FOUND,"A empresa trabalha com madeira (pellets de madeira, eucalipto), mas não há menção específica de painéis de madeira pinus. A busca por produtos específicos de painel de madeira pinus não retornou resultados diretos.",yes,no,0,80,5,"While we are rushing to build more efficient batteries, we forget that nature already gives us wood",A empresa menciona o uso de pellets de madeira e madeira de eucalipto.,0,0,0,2026-02-04T12:51:54.468482+00:00,Navigated to https://biomasstrust.com/; Scrolled down multiple times to find information about wood and pine wood panels.
Aquarius Comercio De Revestimentos Ltda - Votorantim,https://aquariusacabamentos.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa trabalha com madeira natural para pisos, mas não foram encontrados detalhes específicos sobre painéis de madeira pinus.",yes,no,0,80,5,"Conforto térmico, isolamento acústico e sensação de aconchego para a sua área íntima. [PISOS LAMINADOS, VINÍLICOS E DE MANDEIRA NATURAL]","Trabalha com madeira natural para pisos laminados, vinílicos e de madeira natural.",0,0,0,2026-02-04T12:55:37.468473+00:00,"Navigated to https://aquariusacabamentos.com.br/; Accepted cookies; Navigated to 'Pisos laminados, vinílicos e de madeira natural' section; Scrolled down 5 times (1600px, 1600px, 1.6 pages, 1600px, 1.6 pages)"
Cooperativa Agricola Mista Do Alto Tiete Ltda - Salesopolis,https://camat.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não menciona trabalhar com painéis de madeira de pinus em nenhuma das seções exploradas (Serraria, Papel e Celulose). O foco principal é em produtos de eucalipto.",yes,no,0,80,5,"O caminho para Produtores Rurais Sustentáveis. Uma cooperativa de produtores rurais que trabalham com o eucalipto em seu uso múltiplo da madeira, gerando renda, promovendo sustentabilidade e conservando a biodiversidade. Bem como, temos um grupo de apicultores e produtores que cultivam frutas nativas da Mata Atlântica e horticultura de forma agroecológica. Uma forma de cultivo que respeita o equilíbrio da natureza, restaura e protege a vida silvestre e cria ecossistemas mais saudáveis. Biomassa (venda de cavaco) Serraria Apicultura Agroecologia Papel e Celulose","A empresa trabalha com produtos de eucalipto, incluindo cavaco para biomassa, madeira para serraria (placas, vigas, painéis, paletes) e celulose.",0,0,0,2026-02-04T12:59:49.328249+00:00,Navigated to https://camat.com.br/; Scrolled down multiple times on the homepage.; Clicked on 'Áreas de atuação'.; Clicked on 'Serraria' and scrolled.; Clicked on 'Papel e Celulose' and explored.
Aquarius Itu - Itu,https://aquariusacabamentos.com.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações específicas sobre painéis de madeira pinus. A empresa trabalha com madeira natural, mas não há menção explícita a pinus.",yes,no,0,80,5,"PISOS LAMINADOS, VINÍLICOS E DE MANDEIRA NATURAL
Conforto térmico, isolamento acústico e sensação de aconchego para a sua área íntima.","A empresa trabalha com madeira natural em sua categoria de pisos laminados, vinílicos e de madeira natural.",0,0,0,2026-02-04T13:00:05.436385+00:00,"Navigated to https://aquariusacabamentos.com.br/; Accepted cookies; Clicked on 'Pisos laminados, vinílicos e de madeira natural'; Scrolled down 2.6 pages; Extracted visible product information"
Akafloor Industrial Ltda - Sao Paulo,https://www.akafloor.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto encontrado para: painel de madeira pinus,yes,no,0,80,5,Nenhum produto encontrado para: painel de madeira pinus,"The company lists various wood species such as Carvalho Europeu, Cumaru, Faveira, Garapa, Ipê, Jatobá, Muiracatiara, Peroba, Sucupira, and Tauari, indicating they work with wood. However, no specific 'painel de madeira pinus' (pine wood panel) products were found.",0,0,0,2026-02-04T13:07:36.585374+00:00,Searched for 'painel de madeira pinus' on https://www.akafloor.com.br/
Crosslam - Suzano,https://crosslam.com.br/,painel de madeira pinus,NOT_FOUND,"Painéis de madeira pinus (pine) não foram encontrados no site. A empresa trabalha com madeira, mencionando CLT e MLC.",yes,no,0,80,5,"Nossos principais produtos são estruturas de madeira engenheirada, formadas por painéis de CLT (Cross-Laminated Timber) e vigas e pilares de MLC (Madeira Lamelada Colada), além de conectores metálicos personalizados.","CLT (Cross-Laminated Timber), MLC (Madeira Lamelada Colada)",0,0,0,2026-02-04T13:09:01.841564+00:00,Navigated to https://crosslam.com.br/; Scrolled down multiple times on homepage; Navigated to /servicos/; Scrolled down multiple times on /servicos/
Aroeira Industria E Comercio Ltda - Sao Paulo,www.aroeira.net,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira de pinus. A empresa trabalha com madeira de eucalipto.,yes,no,0,80,5,Nosso produto valorizando seu projeto com a beleza e resistência da madeira.,Trabalha com madeira de eucalipto.,0,0,0,2026-02-04T13:13:57.626763+00:00,Navigated to www.aroeira.net; Clicked 'Produtos ou Serviços'; Clicked 'Construção Civil'; Scrolled down multiple times on the 'Construção Civil' page.
Casa Ferro Materiais De Construcao - Dois Corregos,https://casaferroacabamentos.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de pinus no site da empresa após explorar todas as categorias de produtos.,unknown,no,0,30,5,"Nenhum produto relacionado a madeira ou painéis de pinus foi encontrado nas categorias exploradas: Pisos | Porcelanatos | Revestimentos, Louças, Metais, Esquadrias, Gabinetes, Cozinha e Lavanderia.","O site lista pisos, porcelanatos, revestimentos, louças, metais, esquadrias, gabinetes, e itens para cozinha e lavanderia. Não há menção de madeira ou painéis de pinus.",0,0,0,2026-02-04T12:22:17.353680+00:00,Visited https://casaferroacabamentos.com.br/; Clicked 'PRODUTOS'; Clicked 'Pisos | Porcelanatos | Revestimentos'; Scrolled down; Extracted data from 'Pisos | Porcelanatos | Revestimentos' - no wood products found.; Clicked 'Louças'; Extracted data from 'Louças' - no wood products found.; Clicked 'Gabinetes'; Extracted data from 'Gabinetes' - no wood products found.; Clicked 'Metais'; Extracted data from 'Metais' - no wood products found.; Clicked 'Esquadrias'; Extracted data from 'Esquadrias' - no wood products found.; Clicked 'Cozinha e Lavanderia'; Extracted data from 'Cozinha e Lavanderia' - no wood products found.
Clam - Comercio De Materiais De Construcao E Administracao De Negocios Ltda. - Poa,clam.com.br,painel de madeira pinus,NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus foi encontrada no site. O site parece focar em consultoria ambiental e ESG.,unknown,no,0,30,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O site não contém informações sobre materiais de construção, incluindo madeira ou painéis de pinus.",0,0,0,2026-02-04T12:22:48.365949+00:00,Navigated to clam.com.br; Accepted cookie consent; Clicked 'Soluções' menu; Attempted to click search icon (failed); Clicked search icon again (failed); Searched for 'painel de madeira pinus' (no results)
Athie Wohnrath Canteiro De Obras Ltda - Osasco,https://www.athiewohnrath.com.br/,painel de madeira pinus,NOT_FOUND,Nenhuma informação sobre painéis de madeira pinus foi encontrada no site.,unknown,no,0,30,5,No relevant information found on the page.,No information found about materials.,0,0,0,2026-02-04T12:25:19.255846+00:00,Navigated to https://www.athiewohnrath.com.br/; Accepted cookies; Searched for 'painel de madeira pinus'; Scrolled down the page; Extracted page content
Famac-Fabrica De Materiais De Acabamento Ltda - Taubate,https://www.famac.ind.br/,painel de madeira pinus,NOT_FOUND,Não encontramos nenhum produto relacionado a 'painel de madeira pinus'. A empresa parece se especializar em motobombas.,unknown,no,0,30,5,Não pudemos encontrar o que você está procurando.,"A empresa parece focar em motobombas, não em produtos de madeira.",0,0,0,2026-02-04T12:27:13.037117+00:00,Navigated to https://www.famac.ind.br/; Searched for 'painel de madeira pinus'
Atl Industria E Comercio Ltda - Vargem Grande Paulista,https://atlsmart.com.br,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira ou pinus no site.,unknown,no,0,30,5,"O conteúdo visível inclui sets de jogos de marcas de cerveja (Heineken, Brahma) e não informações sobre materiais de construção ou painéis de madeira.",O site parece focar em móveis promocionais de marcas de bebidas e não em materiais de construção como painéis de madeira.,0,0,0,2026-02-04T12:33:04.151653+00:00,Navigated to https://atlsmart.com.br; Clicked 'Produtos'; Scrolled down 3 times
Construart Aracatuba Comercio De Materiais Para Construcao Ltda - Aracatuba,https://construartacabamentos.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira ou painéis de pinus no site. A pesquisa no Google foi bloqueada por CAPTCHA.,unknown,no,0,30,5,"O site exibe marcas de porcelanatos e revestimentos, além de louças, metais e acessórios. Não há indicação de produtos em madeira.","O site foca em porcelanatos, revestimentos e louças, sem menção a madeira.",0,0,0,2026-02-04T12:34:19.209031+00:00,Navigated to https://construartacabamentos.com.br/; Scrolled down multiple times.; Attempted Google search for 'site:construartacabamentos.com.br painel de madeira pinus' which was blocked by CAPTCHA.; Navigated back to the website.; Scrolled up and examined header for search bar or navigation menu.
Constru Ribeiro Comercio De Materiais Para Construcao Ltda - Barretos,http://www.construribeiro.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto encontrado para 'painel de madeira pinus'.,unknown,no,0,30,5,Total: 0 resultados encontrados.,Nenhum material relacionado a madeira ou painel de pinus foi encontrado.,0,0,0,2026-02-04T12:35:17.500882+00:00,Searched for 'madeira'; Searched for 'painel de madeira pinus'
Campos E Assis Materiais Para Construcao Ltda - Sao Jose dos Campos,www.assiscasaeconstrucao.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto encontrado para a busca 'painel de madeira pinus'.,unknown,no,0,30,5,Nenhum produto encontrado.,Nenhum material relacionado a madeira ou painéis de pinus foi encontrado.,0,0,0,2026-02-04T12:40:53.343519+00:00,Painel de madeira pinus
Acquatecck - Araras,https://www.acquatecck.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre o uso de madeira ou painéis de pinus no site da empresa.,unknown,no,0,30,5,"A empresa é especializada em equipamentos eletromecânicos, eletroeletrônicos e de instrumentação, com foco em sistemas de pressurização e recalques de água. Não há menção ao uso de madeira ou painéis de pinus em seus produtos ou processos.","A empresa é especializada em equipamentos eletromecânicos, eletroeletrônicos e de instrumentação, com foco em sistemas de pressurização e recalques de água. Não há menção ao uso de madeira ou painéis de pinus em seus produtos ou processos.",0,0,0,2026-02-04T12:44:29.897334+00:00,Navigated to https://www.acquatecck.com.br/; Clicked on 'Produtos' link.; Extracted product names from https://www.acquatecck.com.br/produtos. No material information found.; Clicked on 'Quem Somos' link.; Extracted information from https://www.acquatecck.com.br/quem-somos. No material information found.
Central Do Gesso Comercial Ltda - Taboao da Serra,https://centraldogesso.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de pinus no site.,unknown,no,0,30,5,No products explicitly mention 'pinus' or are described as wood-related.,"O site lista produtos como Sistema Drywall, Acessórios Drywall, Light Steel Frame, Telhado Metálico, Química, Forro Removível, Divisória Naval e Facilities. Nenhum desses produtos é explicitamente relacionado a madeira ou painéis de pinus.",0,0,0,2026-02-04T12:48:51.381269+00:00,Navigated to https://centraldogesso.com.br/; Clicked on 'Produtos'; Scrolled down the page; Clicked on 'VER PRODUTOS' under 'Gesseiros e Instaladores Profissionais'; Extracted product information from the page
Adb Hidraulica Comercio E Engenharia Ltda - Sao Paulo,http://www.adbhidraulicos.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos ou menções a madeira ou painéis de pinus no site da empresa. O foco principal da empresa é em equipamentos hidráulicos e pneumáticos.,unknown,no,0,30,5,"O site ADB Hidráulicos foca em fabricação e desenvolvimento de máquinas e equipamentos hidráulicos e pneumáticos sob medida. Os produtos listados incluem unidades hidráulicas, bancadas de teste, prensas, máquinas de curvar tubos, tornos de precisão e máquinas para enfardar papelão e PET. Não há menção a madeira ou painéis de pinus.","A empresa foca em fabricação e comercialização de equipamentos hidráulicos e pneumáticos, como unidades hidráulicas, bancadas de teste, prensas, máquinas de curvar tubos, tornos de precisão e máquinas de enfardar papelão e PET. Não há menção a madeira ou painéis de pinus.",0,0,0,2026-02-04T12:52:37.639721+00:00,Navigated to http://www.adbhidraulicos.com.br/; Scrolled down the main page.; Clicked on 'Equipamentos Especiais'.; Scrolled down the 'Equipamentos Especiais' page.; Navigated back to the main page.; Clicked on 'EQUIPAMENTOS' (which led to a security warning).; Clicked 'Avançadas' to bypass security warning.; Clicked 'Ir para www.adbhidraulicos.com.br (não seguro)' to proceed.
Caron Industria E Comercio De Moveis Ltda - Mirassol,https://moveiscaron.com.br/,painel de madeira pinus,FOUND,"Informações sobre produtos de madeira e painéis de pinus não foram explicitamente encontradas. A empresa vende móveis, que geralmente são feitos de madeira, mas os materiais específicos não são detalhados nas listagens visíveis.",unknown,no,0,30,5,"Nenhum dos produtos listados (Roupeiro MACEIÓ, Camarim LADY e Banqueta ANITA, Cômoda FLORENCE MAX, Multiuso NÁPOLE NEW, Sapateira JUNE, Sapateira ANNE, Roupeiro UBATUBA) especifica o uso de madeira ou painel de pinus em suas descrições de materiais.",Os materiais não são especificados para os produtos listados. Nenhum produto menciona explicitamente 'pinus' ou 'madeira'.,7,0,0,2026-02-04T13:06:22.279938+00:00,"Navigated to https://moveiscaron.com.br/; Scrolled down to view more products.; Extracted product name, category, and materials from visible products."
Correia Engenharia,https://correaengenharia.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site da empresa.,unknown,no,0,30,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"A empresa parece focar em serviços de engenharia industrial, montagem, caldeiraria, usinagem, elétrica, NR12, proteção para máquinas, projetos especiais, pintura industrial, infraestrutura rodoviária e embalagens metálicas. Não há menção a trabalho com madeira ou painéis de madeira pinus.",0,0,0,2026-02-04T13:07:05.598577+00:00,Navigated to https://correaengenharia.com.br; Explored 'Manutenção Industrial' service page; Explored other services by clicking 'Mais Serviços'; Returned to homepage; Navigated to 'Serviços' page; Scrolled down 'Serviços' page; Extracted service names and descriptions from 'Serviços' page
Extin Seg Equipamentos De Seguranca Contra Incendios Ltda - Sao Jose do Rio Preto,http://extin-seg.com/,painel de madeira pinus,NOT_FOUND,Nenhuma informação sobre trabalho com madeira ou painéis de pinus foi encontrada no site.,unknown,no,0,30,5,"As categorias de produtos listadas no site são: EXTINTORES, PLACAS, MANGUEIRAS, BATERIAS, MODULOS, CENTRAIS, CONECÇÕES, VALVULAS, PAINEIS.","O site lista categorias de produtos como extintores, placas, mangueiras, baterias, módulos, centrais, conexões, válvulas e painéis. Nenhuma destas categorias indica explicitamente o trabalho com madeira ou painéis de pinus.",0,0,0,2026-02-04T13:08:50.256140+00:00,Navigated to http://extin-seg.com/; Clicked on 'Produtos' link.; Scrolled down the page.; Extracted product categories from the page.
Bmr - Acos Brandao - Guarulhos,https://acosbrandao.com,painel de madeira pinus,NOT_FOUND,"A empresa é especializada em ferro e aço, não trabalha com madeira.",no,no,0,5,5,A Brandão é uma distribuidora especializada em ferro e aço.,Ferro e aço,0,0,0,2026-02-04T12:19:54.103607+00:00,Navigated to https://acosbrandao.com and checked the main page content.
Limit Pool - Sao Paulo,https://www.limitpool.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos ou menções a madeira ou painéis de pinus no site.,no,no,0,5,5,"Nossas Hastes em alumínio possuem tecnologia própria que garante uma maior durabilidade e resistência ao produto. Por ser pioneira no mercado, a Limitpool possui tecnologias que as concorrentes não oferecem. Apenas a Limitpool possui hastes resistentes, com durabilidade e garantia.",O site menciona principalmente alumínio para postes e uma grade resistente. Não há menção a madeira ou painéis de pinus.,0,0,0,2026-02-04T12:20:40.099928+00:00,Navigated to https://www.limitpool.com.br/; Clicked on 'O Produto' link.; Scrolled down multiple times on the 'O Produto' page.
Alianca Revestimentos - Aruja,https://aliancarevestimentos.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira de pinus com base nas categorias de produtos exploradas.,no,no,0,5,5,"Nenhuma menção a madeira ou painéis de madeira de pinus foi encontrada nas seções de Isolantes Térmicos, Pintura Industrial e Laminação e Plásticos Especiais.","A empresa foca em isolantes térmicos, tintas industriais e laminação/plásticos especiais como PP, PVC, PEAD, PRFV, Acrílico e Policarbonato. Não foram encontrados produtos de madeira.",0,0,0,2026-02-04T12:20:56.972751+00:00,"Visited https://aliancarevestimentos.com.br/; Explored 'Isolantes Térmicos' category: No wood products found.; Explored 'Pintura Industrial' category: No direct wood products found, only a product protecting wood.; Explored 'Laminação e Plásticos Especiais' category: No wood products found."
Altec Comercio De Aluminio Ltda - Sao Paulo,https://www.aluminioaltec.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com madeira ou painéis de madeira pinus.,no,no,0,5,5,"A página lista principalmente produtos de alumínio, como Alumínio Corrugado, Alumínio Liso, Folhas e Filmes, Telhas Alumínio, Chapa Antiderrapante e Acessórios de Fixação. Não há menção a produtos de madeira.","A página lista principalmente produtos de alumínio, como Alumínio Corrugado, Alumínio Liso, Folhas e Filmes, Telhas Alumínio, Chapa Antiderrapante e Acessórios de Fixação. Não há menção a produtos de madeira.",0,0,0,2026-02-04T12:21:29.887834+00:00,Navigate to https://www.aluminioaltec.com.br/; Click on 'Produtos'; Extract product information from the products page.
Company Brazil - Louveira,https://companybrazil.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira de pinus no site da empresa.,no,no,0,5,5,"Nenhuma menção a madeira ou painéis de madeira de pinus foi encontrada nas páginas visitadas (Início, Solução, Quem somos, Fale Conosco). O foco principal parece ser em pisos modulares de polipropileno.",A empresa parece focar em pisos modulares de polipropileno.,0,0,0,2026-02-04T12:21:57.424628+00:00,https://companybrazil.com.br/; https://companybrazil.com.br/solucao/; https://companybrazil.com.br/quem-somos/; https://companybrazil.com.br/fale-conosco/
Cpa - Central Paulista Distribuidora De Aco Ltda - Bauru,http://www.cpabauru.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de madeira de pinus foi encontrado no site da empresa. A empresa parece focar em produtos de ferro e aço.,no,no,0,5,5,"Os produtos listados na seção 'Construção Civil' incluem Arame Recozido, Barra de Transferência, Belgofix, Colunas Prontas, Murfor, Pregos, Tela BelgoRevest, Telas Estuque, Telas Soldadas Nervuradas, Treliças Nervuradas, Vergalhão CA 50 Soldável, Vergalhão CA 60 Nervurado, Perfil I, Securifor, Prego para Telhas Galvanizado, Barra Chata. Nenhum destes itens é relacionado a madeira ou pinus.","Aço, Ferro, Construção Civil",0,0,0,2026-02-04T12:22:38.336618+00:00,Navigated to http://www.cpabauru.com.br/; Clicked on 'Produtos de Qualidade'; Scrolled down the page; Extracted product information from the 'Construção Civil' category
Fachini Imports Suprimentos Para Comunicacao Visual Ltda - Assis,comercialfachini.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto ou serviço relacionado a madeira ou painéis de pinus foi encontrado no site da empresa.,no,no,0,5,5,"No mention of wood, pine, or related materials was found in the listed products and services.","A empresa não parece trabalhar com madeira ou painéis de pinus, com base nas informações disponíveis em seu site.",0,0,0,2026-02-04T12:23:00.626639+00:00,Navigated to https://comercialfachini.com.br; Clicked on 'Produtos e Serviços'; Extracted content from https://comercialfachini.com.br/produtos-e-servicos.php
Atlasmaq Do Brasil Ltda - Sao Paulo,https://atlasmaq.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto ou notícia foi encontrado para a sua seleção.,no,no,0,5,5,"Nenhum produto foi encontrado para a sua seleção.
Não encontramos notícias com esse assunto.",No products related to wood or pine wood panels were found.,0,0,0,2026-02-04T12:23:31.570233+00:00,Navigated to https://atlasmaq.com.br/; Scrolled down 1600px; Scrolled down 1600px; Searched for 'painel de madeira pinus' and clicked 'Localizar'
Tivoli Granitos - Sao Carlos,https://tivolidistak.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de madeira de pinus. O site foca em mármores e granitos. A seção 'Outros Serviços' menciona 'Móveis Planejados', mas não há detalhes sobre os materiais utilizados.",no,no,0,5,5,"O site Tivoli Granitos foca em mármores e granitos. Após navegação e rolagem extensiva, não foram encontrados indícios de trabalho com madeira ou painéis de pinus. A seção 'Outros Serviços' lista 'Móveis Planejados', mas sem detalhes sobre os materiais.","Mármores e granitos. Possível menção a móveis planejados, mas sem especificação de material.",0,0,0,2026-02-04T12:24:38.984068+00:00,Navigated to https://tivolidistak.com.br/; Accepted cookies; Scrolled down the page 5 times (1600px each)
"Engekons Projetos,Consultoria E Construcoes - Sorocaba",https://www.engekons.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus com base nas informações disponíveis no site.,no,no,0,5,5,Nenhuma menção a madeira ou painéis de madeira pinus foi encontrada nas seções de serviços ou outras páginas exploradas.,"A empresa foca em serviços de drywall, consultoria, projetos executivos, LSF (Light Steel Frame), fachadas cimentícias e EIFS.",0,0,0,2026-02-04T12:26:23.336155+00:00,Navigated to https://www.engekons.com.br/; Clicked on 'SERVIÇOS'; Scrolled down the 'SERVIÇOS' page multiple times; Reviewed listed services for mentions of wood or pine wood panels
Dacon Comercial Ltda - Guarulhos,https://dacon.ind.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com produtos de madeira, especificamente painéis de madeira de pinus, com base nas informações disponíveis no site.",no,no,0,5,5,"A página de produtos lista principalmente conexões tubulares, flanges e acessórios de aço carbono, ligas e inox. Não há menção a produtos de madeira.","Aço carbono, ligas, inox, conexões tubulares, flanges.",0,0,0,2026-02-04T12:27:28.797417+00:00,Navigated to https://dacon.ind.br/; Accepted cookies; Clicked on 'Produtos'; Scrolled down the page twice
Cristal Pool Comercio Ltda 4.0 Scp - Santana de Parnaiba,https://www.cristalpool.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de pinus, de acordo com as informações disponíveis no site.",no,no,0,5,5,A extração de dados da página não retornou nenhuma informação sobre produtos de madeira ou painéis de pinus.,Não foram encontrados materiais relacionados a madeira ou painéis de pinus.,0,0,0,2026-02-04T12:27:30.573940+00:00,"Navigated to https://www.cristalpool.com.br/; Accepted cookie consent.; Scrolled down the page multiple times.; Attempted to navigate using 'Nossas linhas' and hamburger menu (failed due to element unavailability).; Attempted to use footer links ('Contato', 'Mapa do site').; Performed a Google search for 'Cristal Pool wood products' which led to a CAPTCHA.; Extracted information from the current page, which yielded no relevant results."
Alushop Aluminio Ltda - Sao Jose do Rio Preto,https://alushop.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a painéis de madeira pinus ou madeira em geral. Os produtos listados são principalmente de alumínio e vidro.,no,no,0,5,5,"Os produtos oferecidos pela Alushop Aluminio Ltda incluem: Acessórios para esquadrias, Chapas, Construção civil e Esquadrias, Envidraçamento de sacadas, Fachadas Pele de Vidro, Guarda-corpo, Linha moveleira, Tabelados e Vidraçaria. A descrição geral menciona 'perfis para construção civil, chapas e componentes para esquadrias'. Não há menção direta a madeira ou painéis de pinus.","Acessórios para esquadrias, Chapas (lisas, bobinas, chapa xadrez), Construção civil e Esquadrias (perfis), Envidraçamento de sacadas, Fachadas Pele de Vidro, Guarda-corpo, Linha moveleira (perfis), Tabelados (perfis), Vidraçaria (perfis para temperado).",9,0,0,2026-02-04T12:29:21.782642+00:00,Navigated to https://alushop.com.br/; Accepted cookies; Opened menu; Navigated to Produtos; Scrolled down twice; Extracted product categories
Engescom - Comercio E Servicos Ltda. - Pederneiras,https://engescom.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de pinus, pois o site é focado em ar condicionado e refrigeração.",no,no,0,5,5,Nenhuma informação sobre madeira ou painéis de pinus foi encontrada no site. O conteúdo é inteiramente sobre soluções em ar-condicionado e refrigeração.,"O site foca em serviços de ar condicionado e refrigeração, não mencionando materiais de madeira.",0,0,0,2026-02-04T12:30:50.906862+00:00,Navigated to https://engescom.com.br/; Accepted cookies; Scrolled down the page multiple times (3x 1600px)
Casamax Comercial E Servicos Ltda - Suzano,https://acasamax.com.br,madeira,NOT_FOUND,Nenhum produto ou informação relacionada a madeira ou painéis de pinus foi encontrado no site.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O site foca em serviços de pavimentação, terraplenagem, manutenção de vias e facilities. Não há menção a produtos de madeira ou painéis de pinus.",0,0,0,2026-02-04T12:31:18.852377+00:00,Navigated to https://acasamax.com.br; Clicked on 'Atuação'; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Searched for 'madeira'; Pressed Enter; Scrolled down 1600px; Scrolled down 1600px; Extracted content from search results page
