nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Construmil - Umuarama,https://www.construmil.com/,painel de madeira pinus,ERROR,Não foi possível acessar o site Construmil - Umuarama no URL fornecido devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED). O site está indisponível.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:55:48.019452+00:00,Navigated to https://www.construmil.com/; Navigation failed: ERR_NAME_NOT_RESOLVED
R & S Florestal - Bocaiuva do Sul,florestalrs.com.br,R & S Florestal - Bocaiuva do Sul,ERROR,"A página de resultados da pesquisa do Bing está bloqueada por um CAPTCHA da Cloudflare, impedindo a análise dos resultados e a obtenção das informações necessárias sobre a empresa.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:55:55.501593+00:00,"Navigation to florestalrs.com.br failed: site unavailable; Search on DuckDuckGo failed: site unavailable; Search on Google failed: CAPTCHA; Search on Bing performed, but results page blocked by CAPTCHA"
Spppinus Comercio De Madeiras E Mineracao Ltda - Senges,https://www.senbra.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site. O endereço IP do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:55:56.552303+00:00,Navigation to https://www.senbra.com.br failed with ERR_NAME_NOT_RESOLVED.
Ergo-Mobili Industria E Comercio De Moveis Ltda - Sao Jose dos Pinhais,https://ergomobili.com.br/,painel de madeira pinus,ERROR,"O site não pôde ser acessado devido a um erro de ""ERR_NAME_NOT_RESOLVED"". Não foi possível obter informações sobre os produtos da empresa.",unknown,unknown,0,20,15,Nenhum trecho de evidência disponível devido à indisponibilidade do site.,Não foi possível coletar informações sobre os materiais.,0,0,0,2026-01-26T12:56:07.448216+00:00,Attempted to navigate to https://ergomobili.com.br/
Wood Traders Do Brasil - Curitiba,http://www.belmonteexport.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,O site não pôde ser acessado devido a um erro de DNS.,Não foi possível analisar o site.,0,0,0,2026-01-26T12:56:08.041908+00:00,Attempted to navigate to http://www.belmonteexport.com.br
Global Fiber - Curitiba,https://www.global-fibra.com/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:56:16.913612+00:00,Attempted to navigate to https://www.global-fibra.com/
L.F.R.Carli & Cia. Ltda. - Guarapuava,https://carliplac.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site carliplac.com.br. O erro ERR_NAME_NOT_RESOLVED indica que o endereço do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,Nenhuma informação disponível devido à indisponibilidade do site.,0,0,0,2026-01-26T12:56:20.504136+00:00,Attempted to navigate to https://carliplac.com.br/
Vidromax Ferragens - Curitiba,https://www.vmferragens.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Não foi possível acessar o site.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:56:27.844390+00:00,Navigated to https://www.vmferragens.com.br/
Incobio Industria E Comercio De Biomassa Ltda - General Carneiro,https://incobio.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O erro ERR_NAME_NOT_RESOLVED indica que o endereço do servidor não pôde ser resolvido.,unknown,unknown,0,20,15,O site incobio.com.br não pôde ser acessado.,Não foi possível obter informações sobre os materiais devido à indisponibilidade do site.,0,0,0,2026-01-26T12:56:39.773926+00:00,Attempted to navigate to https://incobio.com.br/
Materiais De Construcao Panka Ltda - Irati,http://www.panka.com.br/,painel de madeira pinus,ERROR,"Não foi possível acessar o site. Ocorreu um erro de resolução de nome (ERR_NAME_NOT_RESOLVED), indicando que o endereço do servidor não pôde ser encontrado.",unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:56:40.894479+00:00,Attempted to navigate to http://www.panka.com.br/
Santo Antonio Materiais De Construcao - Irati,https://aciai.org.br/associado/santo-antonio-materiais-de-construcao,painel de madeira pinus,ERROR,Não foi possível acessar o site devido a um erro de resolução DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:56:49.309676+00:00,Failed to navigate to https://aciai.org.br/associado/santo-antonio-materiais-de-construcao: ERR_NAME_NOT_RESOLVED
A C Madeiras Ltda - Pinhais,https://acmadeiraeportas.weebly.com,painel de madeira pinus,FOUND,"Informações sobre produtos de madeira encontradas, mas sem menção específica a painéis de pinus.",yes,no,0,100,5,"A empresa trabalha com madeira em diversos produtos como portas, mesas, decks, pergolados, tábuas de churrasco e floreiras. As madeiras mencionadas incluem Cúrupixa, Angelim, Pedra, Jequitibá e Ipê. Não foram encontrados produtos ou materiais que mencionem especificamente painel de pinus.","A empresa trabalha com diversos tipos de madeira, incluindo Cúrupixa, Angelim, Pedra, Jequitibá e Ipê. Não há menção específica a painéis de pinus.",6,6,0,2026-01-26T12:20:52.309756+00:00,Navigated to https://acmadeiraeportas.weebly.com; Scrolled down multiple times to reveal content; Navigated to 'Imagens' page; Extracted product information from 'Imagens' page
Moveis Notavel - Ampere,https://notavel.ind.br/,painel de madeira pinus,FOUND,"Informações sobre produtos de madeira encontradas, mas sem menção específica a painéis de pinus.",yes,no,0,100,5,"A empresa utiliza MDF em puxadores e componentes em diversas linhas de produtos (Multiuso, Quarto). Não foram encontrados produtos ou descrições que mencionem especificamente painéis de madeira pinus.","A empresa utiliza MDF em puxadores e componentes, e alguns produtos têm materiais não especificados ou alumínio. Não há menção direta a painéis de madeira pinus.",16,15,0,2026-01-26T12:26:20.747093+00:00,"Navigated to https://notavel.ind.br/; Accepted cookies.; Clicked 'produtos'.; Explored 'Sala' category (empty).; Explored 'Office' category (empty).; Explored 'Serviço' category (scrolled, no relevant info).; Explored 'Multiuso' category and extracted product details (mentioned MDF handles).; Explored 'Quarto' category and extracted product details (mentioned MDF handles, unspecified materials, or aluminum)."
Movelim Industria Moveleira Ltda. - Sabaudia,www.carppem.com.br,painel de madeira pinus,FOUND,Informações de materiais não especificadas para os produtos. Todos os produtos são relacionados a madeira por serem itens de mobiliário. Nenhum dos nomes ou descrições de produtos menciona 'Pinus'.,yes,no,0,100,5,"A webpage does not specify the materials for any of the products. All products are implied to be wood-related as they are furniture items from a company with ""mercado moveleiro"" (furniture market) in its description. None of the product names or descriptions mention 'Pinus'.",Materiais não especificados para os produtos. Implícito que são de madeira por serem móveis.,15,15,0,2026-01-26T12:30:48.381855+00:00,Navigated to www.carppem.com.br; Clicked on 'Produtos'; Scrolled down the page; Extracted product information
Rud Rack - Rolandia,https://rudrack.com.br/,painel de madeira pinus,FOUND,"Informações sobre materiais encontradas. A empresa trabalha com madeira (Cedro), mas não há menção específica a painéis de madeira pinus.",yes,no,0,100,5,Roupeiro Santiago - Materials: Cedro e Cedro Areia,"A empresa utiliza madeira (Cedro) em seus produtos, mas não há menção específica a painéis de madeira pinus.",50,50,0,2026-01-26T12:37:13.011858+00:00,Navigated to https://rudrack.com.br/; Clicked on 'Produtos'; Clicked on 'Mesas para computador'; Extracted information from the page.
Alvino Mayer & Cia Ltda - Boa Vista da Aparecida,https://www.cozinhasmayer.com.br,painel de madeira pinus,FOUND,"Empresa trabalha com madeira, mas não há menção específica de painéis de pinus.",yes,no,0,100,5,"Linha Cerejeira MD1

**Materials:**
* MADEIRA
* FÓRMICA",Madeira e Fórmica,8,8,0,2026-01-26T12:46:54.317331+00:00,Navigated to https://www.cozinhasmayer.com.br; Accepted cookie consent.; Clicked on 'Produtos' link.; Explored 'Linha Cerejeira MD1'.; Extracted product details from 'Linha Cerejeira MD1'.
Compvale - Guia Do Marceneiro - Apucarana,https://guiadomarceneiro.net,painel de madeira pinus,FOUND,"A empresa trabalha com chapas de MDF e Compensados, mas não foram encontrados indícios de trabalho com painéis de madeira pinus.",yes,no,0,85,5,"Chapas de MDF e Compensados para fabricação de móveis em vários padrões de cores, tamanhos e espessuras.",Trabalha com chapas de MDF e Compensados.,1,1,0,2026-01-26T12:56:42.139709+00:00,Navigated to https://guiadomarceneiro.net; Scrolled down the page multiple times.; Attempted to click on 'Produtos' link (index 30) multiple times without success.; Extracted information about 'Chapas' category: MDF and Compensados.; Final extraction of 'Chapas' category details confirmed no mention of pine wood.
Wlj Comercio Importacao E Exportacao De Madeira Ltda - Curitiba,http://www.wljtrade.com/,painel de madeira pinus,NOT_FOUND,Nenhuma informação sobre painéis de madeira pinus foi encontrada.,yes,no,0,80,5,"A WLJ Trade é uma empresa brasileira, situada em Curitiba / PR, que atua no mercado de exportação de madeira de alta qualidade para os mais diversos mercados mundiais, sempre focando na preservação do meio ambiente.",Exportação de madeira de alta qualidade.,0,0,0,2026-01-26T12:19:47.871884+00:00,Navigated to http://www.wljtrade.com/; Scrolled down the page once.; Scrolled down the page again.; Extracted all information from the page.
Logmaad Madeiras Do Brasil Ltda - Curitiba,https://www.logmaad.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa trabalha com madeira, mas não foram encontrados produtos específicos de painel de madeira pinus.",yes,no,0,80,5,"Com mais de 20 anos de experiência em plantio, cultivo, colheita, transporte e comercialização de madeira Teca e Lâminas de Eucalipto, a Logmaad é especializada em otimizar e criar valor para a cadeia de produção, logística e comercialização.

TORAS DE MADEIRA TECA
A madeira Teca (Tectona grandis) oferece diversas vantagens que a tornam altamente valorizada no mercado global.","Madeira Teca, Lâminas de Eucalipto",0,0,0,2026-01-26T12:31:52.965224+00:00,Navigated to https://www.logmaad.com.br/; Scanned page content for mentions of wood and pine wood panels.
Scroccaro Residuos De Madeira - Curitiba,http://scroccarocavaco.com.br/,painel de madeira pinus,NOT_FOUND,"Empresa lida com resíduos de madeira, mas não há indicação de venda ou processamento de painéis de madeira pinus.",yes,no,0,80,5,"Todo resíduo de madeira tem um conteúdo energético alto e pode facilmente ser utilizado como combustível para a geração de energia. Nós temos a logística ideal para fazer a coleta, remoção e transporte dos resíduos de madeira.","A empresa lida com resíduos de madeira, transformando-os em biomassa para geração de energia, e oferece serviços de remoção, transporte e reciclagem de madeira.",0,0,0,2026-01-26T12:35:21.849927+00:00,Navigated to http://scroccarocavaco.com.br/; Scrolled down 0.5 pages to view 'Nossas Soluções'.; Extracted details from 'Reciclagem de Madeira' and 'Remoção de Resíduos de Madeira'.
Top Wood - Curitiba,https://thetopwood.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a painéis de madeira pinus foi encontrado após a verificação de todas as páginas da loja.,yes,no,0,80,5,"Após navegar por todas as páginas da loja e verificar os produtos listados, não foram encontrados itens relacionados a painéis de madeira pinus. Os produtos encontrados são principalmente de madeira Teca e Carvalho Europeu.",Trabalha com madeira Teca e Carvalho Europeu.,0,0,0,2026-01-26T12:50:42.503205+00:00,https://thetopwood.com.br/loja/; https://thetopwood.com.br/loja/page/2/; https://thetopwood.com.br/loja/page/3/
Bassani Comercio De Paredes E Divisorias Ltda - Curitiba,https://bassani.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira de pinus ou produtos de madeira no site. O site foca em paredes e divisórias.,unknown,no,0,30,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"Drywall, forros modulares, chapas.",0,0,0,2026-01-26T12:14:48.602427+00:00,Navigated to https://bassani.com.br/; Searched for 'painel de madeira pinus'; Scrolled down the page multiple times; Explored 'Serviços' section
Empreiteira Fersan - Campo Largo,https://fersanconstrutora.com.br,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de madeira pinus no site.,unknown,no,0,30,5,"O site menciona serviços de construção, projetos, aprovações, financiamento imobiliário, escolha de acabamentos, e instalação de energia solar (painéis solares e inversor). Não há menção explícita ao uso de madeira ou painéis de madeira pinus.","O site menciona serviços de construção, projetos, aprovações, financiamento imobiliário, escolha de acabamentos, e instalação de energia solar (painéis solares e inversor). Não há menção explícita ao uso de madeira ou painéis de madeira pinus.",0,0,0,2026-01-26T12:20:38.123031+00:00,"Navigated to https://fersanconstrutora.com.br; Scrolled down the page.; Clicked on 'Serviços' dropdown.; Attempted to click 'DO PROJETO À CASA PRONTA' multiple times, encountering stale element errors.; Extracted page content from https://fersanconstrutora.com.br/servicos.php#do_projeto_a_casa_pronta."
Tecnoflex Ind.E Com. Do Mobiliario Para Escritorio - Quatro Barras,https://tecnoflex.com/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos que mencionem explicitamente madeira ou painéis de pinus. As linhas de produtos listadas não contêm essas informações.,unknown,no,0,30,5,"As linhas de produtos como Joy, Lex, Idea, Plug, Trend21, Board, neo.70, New Amplify, Smart, Manager, Moov, Trellis, Cavallete, Mesas Elevatórias, Up, Space Web não contêm menções diretas a madeira ou painéis de pinus em suas descrições ou nomes.",A empresa oferece mobiliário corporativo. Não há menção explícita de uso de madeira ou painéis de pinus nos produtos listados.,16,0,0,2026-01-26T12:22:26.711442+00:00,"Navigated to https://tecnoflex.com/; Clicked on 'Produtos'; Scrolled down the page; Accepted cookies; Extracted page content; Attempted to process extracted content, encountered schema validation error for is_wood_related. Concluding NOT_FOUND for wood/pine based on available product names and error."
Construtora Engemin Ltda - Maringa,https://engemin.eng.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados indícios de que a empresa trabalhe com madeira ou painéis de madeira pinus.,unknown,no,0,30,5,Nenhum material relacionado a madeira ou pinus foi encontrado nas descrições de serviços.,"A empresa parece focar em serviços de infraestrutura, como supervisão e projetos rodoviários, de pontes, viadutos, aeroportos, ruas e avenidas, além de relatórios ambientais.",0,0,0,2026-01-26T12:24:11.153801+00:00,Navigated to https://engemin.eng.br/; Clicked on 'Serviços'; Scrolled down the page
A Rieping Cia Ltda - Curitiba,https://a.rieping.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a painel de madeira pinus foi encontrado após múltiplas buscas e rolagens na página.,unknown,no,0,30,5,A A.Rieping é uma empresa que atua no mercado de bombas hidráulicas e motores elétricos desde 1972.,A empresa A. Rieping Cia Ltda atua no mercado de bombas hidráulicas e motores elétricos. Não foram encontrados produtos relacionados a madeira ou painéis de pinus.,0,0,0,2026-01-26T12:30:00.872632+00:00,Searched for 'painel de madeira pinus'; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px
Gdex - Araucaria,https://www.gdex.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre trabalho com madeira ou painéis de madeira de pinus no site da empresa.,unknown,no,0,30,5,Nenhum trecho relevante encontrado.,"Não há informações sobre materiais, incluindo madeira ou painéis de pinus.",0,0,0,2026-01-26T12:39:59.487979+00:00,Navigated to https://www.gdex.com.br/; Accepted cookies; Clicked 'Serviços'; Clicked 'Portfólio'; Scrolled down 1600px (4 times); Attempted to click pagination '2' (failed); Scrolled down 1600px (2 times); Attempted to click pagination '2' (failed); Scrolled down 1600px (1 time)
Maoski E Pereira - Tijucas do Sul,https://maoskipereira.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de madeira de pinus no site da empresa.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"Materiais de construção em geral (telhas, acabamentos, hidráulicos, elétricos).",0,0,0,2026-01-26T12:14:32.449072+00:00,Navigated to https://maoskipereira.com.br/; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px
Qualifer - Londrina,https://qualiferferroeaco.com.br/londrina/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de pinus foi encontrado na página de produtos.,no,no,0,5,5,"A página de produtos lista vergalhões, barras, pregos, cantoneiras, chapas, perfis e tubos, todos de metal. Não há menção de madeira ou painéis de pinus.","A empresa comercializa principalmente produtos metálicos como vergalhões, barras, chapas, perfis e tubos. Não há menção de produtos de madeira.",0,0,0,2026-01-26T12:15:10.810627+00:00,Navigated to https://qualiferferroeaco.com.br/londrina/; Clicked on 'Produtos' link; Extracted product information from https://qualiferferroeaco.com.br/produtos/
Construcoes Empreen E Repre Nacional De Engenharia Ltda - Ortigueira,https://www.nacionaleng.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos ou serviços relacionados a madeira ou painéis de madeira pinus no site.,no,no,0,5,5,"O site foca em serviços de engenharia e consultoria, sem menção a produtos de madeira.",Nenhum material relacionado a madeira ou painéis de madeira pinus foi encontrado.,0,0,0,2026-01-26T12:21:07.589520+00:00,https://www.nacionaleng.com.br
Resypar - Curitiba,https://www.resypar.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com madeira ou painéis de madeira de pinus. Os produtos são derivados de óleos vegetais.,no,no,0,5,5,"Todos são derivados de óleos vegetais, sendo seguros e renováveis, e variam em suas características tais como cor, poder de solvatação e aplicações.",Produtos derivados de óleos vegetais.,0,0,0,2026-01-26T12:26:21.465278+00:00,Navigated to https://www.resypar.com.br/; Clicked on 'Produtos'; Scrolled down the 'Produtos' page; Accepted cookie consent
Copergera - Imbau,https://copergera.wordpress.com/,painel de madeira pinus,FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, conforme declarado em suas políticas públicas.",no,no,0,5,5,A Cooperativa Florestal dos Campos Gerais – Copergera declara não estar envolvida direta ou indiretamente com as seguintes atividades: Corte ou comercialização de madeira ou produtos florestais de origem ilegal;,A empresa declara explicitamente não estar envolvida com corte ou comercialização de madeira ou produtos florestais.,0,0,0,2026-01-26T12:28:03.690287+00:00,Navigated to https://copergera.wordpress.com/; Clicked on Blog; Navigated back to main page; Clicked on Nossa história; Navigated back to main page; Clicked on Contato; Navigated back to main page; Clicked on POLÍTICAS PÚBLICAS
Teixeira Marques Comercial Ltda - Londrina,https://www.teixeiramarques.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos ou informações sobre madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"A empresa foca em materiais hidráulicos, aquecimento solar e linha industrial. Não há menção a madeira ou painéis de pinus.",0,0,0,2026-01-26T12:28:29.788420+00:00,Navigated to https://www.teixeiramarques.com.br/; Clicked on 'SAIBA MAIS'; Scrolled down 1600px; Scrolled down 1600px
Boscardin & Cia Ltda - Ponta Grossa,https://pedreirasboscardin.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com produtos de madeira, com base nas seções exploradas do site.",no,no,0,5,5,Nenhuma informação sobre produtos de madeira ou painéis de pinus foi encontrada no site.,A empresa lida com pedras britadas e agregados.,0,0,0,2026-01-26T12:28:37.911089+00:00,Visited homepage; Visited Serviços page; Visited Empresa page; Visited Responsabilidade social page
Moveis Fiorello - Ampere,https://fiorello.com.br/pt,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos feitos de madeira ou painéis de pinus.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material relacionado a madeira ou painel de pinus foi encontrado nos produtos listados.,21,0,0,2026-01-26T12:30:12.548519+00:00,"Extract product names and materials from the wardrobe listings. For each product, identify the product name, and any mentioned materials. Also, note if 'pinus' or 'wood' is mentioned.; Extract product names and materials from the chest of drawers listings. For each product, identify the product name, and any mentioned materials. Also, note if 'pinus' or 'wood' is mentioned.; Extract product names and materials from the cribs listings. For each product, identify the product name, and any mentioned materials. Also, note if 'pinus' or 'wood' is mentioned.; Extract product names and materials from the beds listings. For each product, identify the product name, and any mentioned materials. Also, note if 'pinus' or 'wood' is mentioned."
Gai Comercial E Administradora De Bens Ltda - Curitiba,https://www.gai.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de pinus foi encontrado no site.,no,no,0,5,5,"A análise do conteúdo da página de produtos não revelou menções a madeira, pinus ou quaisquer produtos derivados de madeira. Os produtos listados são blocos de concreto, pisos de concreto e agregados para construção.","Produtos de concreto, pisos de concreto, agregados para construção.",0,0,0,2026-01-26T12:31:33.326886+00:00,Navigated to https://www.gai.com.br/; Clicked on 'Produtos'.; Scrolled down the page.; Extracted page content and analyzed for wood-related terms.
Construtora Nosso Lar Ltda - Curitiba,https://nossolarbrasil.com.br/,painel de madeira pinus,NOT_FOUND,A empresa parece ser focada em imobiliárias e não foram encontrados produtos ou menções a madeira ou painéis de pinus.,no,no,0,5,5,Nenhuma evidência encontrada sobre trabalho com madeira ou painéis de pinus. O site foca em imóveis e investimentos.,"A empresa atua no ramo imobiliário, oferecendo consultoria em investimentos, terrenos e oportunidades. Não há menção a materiais de construção como madeira ou painéis de pinus.",0,0,0,2026-01-26T12:38:31.978101+00:00,Navigated to https://nossolarbrasil.com.br/; Accepted cookies; Explored 'Serviços' page; Explored 'Terrenos' page; Explored 'Oportunidades' page; Scrolled down multiple times on 'Oportunidades' page
Paranaense Esquadrias Finas Ltda - Curitiba,https://paranaesquadrias.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados fornecedores ou menções de madeira ou painéis de pinus no site.,no,no,0,5,5,"Veja a lista de alguns de nossos fornecedores:
Alumínios
Alcoa, Miranda Alumínio e Sublime Alumínio
Acessórios
Alumifix, Udinese, Papais, Fermax, 3M, Dorma, Fechaduras HDL automática, Alutim, Artech, Alumiconte, Qualicor e Mirano
Fornecedor de vidros
Mercúrio vidros, Suglass, Inter box e Stylo
Desde 1981, a Paraná Esquadrias inova em soluções de alumínio com integridade e excelência comprovadas.","A empresa foca em soluções de alumínio, acessórios e vidros. Não há indicação de trabalho com madeira ou painéis de pinus.",0,0,0,2026-01-26T12:41:18.430831+00:00,Navigated to https://paranaesquadrias.com.br/; Clicked on 'Fornecedores' link.; Analyzed the content of the 'Fornecedores' page and company description.
