nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Peças Técnicas,Peças Técnicas,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Ponteiras e Acabamentos,Ponteiras e Acabamentos,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Puxadores,Puxadores,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Rodízios,Rodízios,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Sapatas,Sapatas,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Sistemas de fixação,Sistemas de fixação,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Sistemas e Articuladores,Sistemas e Articuladores,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,2026-01-26T18:42:10.657990+00:00,Sistemas para Portas de Correr,Sistemas para Portas de Correr,Not specified,no,no,https://www.bigfer.com.br/produtos-bigfer/
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Ferro Cantoneira,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Telha Trapezoidal 40 (TP40),Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tubos Redondos,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Vergalhão,Steel,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Telha Ondulada 17 (TO17),Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tubos Quadrados,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Viga I/U,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Colunas,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Ferro Chato SAE 1020/1045,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Telha Termoacústica,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tubos Retangulares,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Ferro quadrado maciço,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tela Soldada,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Telha Trapezoidal 100 (TP100),Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tubo condução NBR 5580/ 5590/ SCH40/ 80,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,"Ferro Redondo Maciço Laminado/Trefilado, 1020/1045",Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Telha Trapezoidal 35 (TP35),Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Treliças,"Aluminum, steel, and iron",no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Arame,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Perfil estrutural,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Telha Pré-Pintada,"Steel coils treated with chemicals, coated with paint and protective film.",no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Viga W,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Cumeeira,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Aços especiais SAE 4140/8620,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Barra de Transferência,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Chapas FF/ FQ/ Xadrez/ Galvanizada/ Galvalume/ Frisadas,Steel sheet,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Ferro Tee,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Slitter / Rolo Calheiro,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tubo Caldeira,Not specified,no,no,extracted_content_0.md
Cofercan - Canoas,cofercan.com.br,2026-01-26T18:26:59.627130+00:00,,Tubo elíptico/ oblongo/ medidas especiais,Not specified,no,no,extracted_content_0.md
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Ferro Cantoneira,Not mentioned,no,no,Ferro Cantoneira
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Telha Trapezoidal 40 (TP40),Not mentioned,no,no,Telha Trapezoidal 40 (TP40)
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tubos Redondos,Not mentioned,no,no,Tubos Redondos
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Vergalhão,Aço,no,no,Vergalhão
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Telha Ondulada 17 (TO17),Not mentioned,no,no,Telha Ondulada 17 (TO17)
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tubos Quadrados,Not mentioned,no,no,Tubos Quadrados
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Viga I/U,Not mentioned,no,no,Viga I/U
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Colunas,Concreto armado,no,no,Colunas
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Ferro Chato SAE 1020/1045,Ferro,no,no,Ferro Chato SAE 1020/1045
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Telha Termoacústica,Not mentioned,no,no,Telha Termoacústica
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tubos Retangulares,Not mentioned,no,no,Tubos Retangulares
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Ferro quadrado maciço,Ferro,no,no,Ferro quadrado maciço
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tela Soldada,Not mentioned,no,no,Tela Soldada
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Telha Trapezoidal 100 (TP100),Not mentioned,no,no,Telha Trapezoidal 100 (TP100)
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tubo condução NBR 5580/ 5590/ SCH40/ 80,Not mentioned,no,no,Tubo condução NBR 5580/ 5590/ SCH40/ 80
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,"Ferro Redondo Maciço Laminado/Trefilado, 1020/1045",Ferro,no,no,"Ferro Redondo Maciço Laminado/Trefilado, 1020/1045"
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Telha Trapezoidal 35 (TP35),Not mentioned,no,no,Telha Trapezoidal 35 (TP35)
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Treliças,"Alumínio, Aço, Ferro",no,no,Treliças
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Arame,Not mentioned,no,no,Arame
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Perfil estrutural,Not mentioned,no,no,Perfil estrutural
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Telha Pré-Pintada,Aço,no,no,Telha Pré-Pintada
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Viga W,Concreto armado,no,no,Viga W
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Cumeeira,Not mentioned,no,no,Cumeeira
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Aços especiais SAE 4140/8620,Aço (ligado ao cromo e molibdênio),no,no,Aços especiais SAE 4140/8620
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Barra de Transferência,Concreto,no,no,Barra de Transferência
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Chapas FF/ FQ/ Xadrez/ Galvanizada/ Galvalume/ Frisadas,Aço,no,no,Chapas FF/ FQ/ Xadrez/ Galvanizada/ Galvalume/ Frisadas
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Ferro Tee,Ferro,no,no,Ferro Tee
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Slitter / Rolo Calheiro,Chapas,no,no,Slitter / Rolo Calheiro
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tubo Caldeira,Not mentioned,no,no,Tubo Caldeira
Cofercan Comercial De Ferros - Esteio,https://cofercan.com.br,2026-01-26T18:40:30.694674+00:00,,Tubo elíptico/ oblongo/ medidas especiais,Not mentioned,no,no,Tubo elíptico/ oblongo/ medidas especiais
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Acabamento 3D Fiotto,,no,no,Acabamento 3D Fiotto
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Acabamento para Tubo Cabideiro Oblongo,,no,no,Acabamento para Tubo Cabideiro Oblongo
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Acabamento para Tubo Cabideiro Redondo,,no,no,Acabamento para Tubo Cabideiro Redondo
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Acrilico Siliconizado Branco à Base de Água,"Acrilico, Silicone",no,no,Acrilico Siliconizado Branco à Bas…
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Adaptador Angular para parafusadeira COMP/FLEX/90,,no,no,Adaptador Angular para parafusadei…
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,Adegas,Adega Cube 3 Garrafas,,no,no,Adega Cube 3 Garrafas
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,Adegas,Adega Deslizante para 9 garrafas,,no,no,Adega Deslizante para 9 garrafas
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,Adegas,Adega para 4 Garrafas,,no,no,Adega para 4 Garrafas
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Adesivo de contato KISAFIX 75g,,no,no,Adesivo de contato KISAFIX 75g
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Amortecedor de Porta,"Borracha, Silicone",no,no,Amortecedor de Porta
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Aparador de Grama 20V MAX* LI-ION BRUSHLESS,,no,no,Aparador de Grama 20V MAX* LI-ION …
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Aplicador de Silicone,,no,no,Aplicador de Silicone
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Arco de Serra K140,,no,no,Arco de Serra K140
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Bandeja com Vidro Fumê,Vidro,no,no,Bandeja com Vidro Fumê
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,Barra de Apoio,Barra de Apoio BA 8002,,no,no,Barra de Apoio BA 8002
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Batente de Borracha para Portas,Borracha,no,no,Batente de Borracha para Portas
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Batente de Silicone Redondo,Silicone,no,no,Batente de Silicone Redondo
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Bateria LI-ION 6.0Ah 20V/60V MAX* FLEXVOLT™,,no,no,Bateria LI-ION 6.0Ah 20V/60V MAX* …
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Botão de Acabamento Chanfrado com Rosca Interna,,no,no,Botão de Acabamento Chanfrado com …
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Botão de Acabamento Chato com Rosca Interna,,no,no,Botão de Acabamento Chato com Rosc…
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Botão de Acabamento Convexo com Rosca Interna,,no,no,Botão de Acabamento Convexo com Ro…
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Botão de Acabamento Quadrado com Rosca Interna,,no,no,Botão de Acabamento Quadrado com R…
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Botão Francês Frisado de Zamac para Vidro,"Zamac, Vidro",no,no,Botão Francês Frisado de Zamac par…
Comabe - Passo Fundo,https://comabe.ind.br/,2026-01-26T18:30:32.484615+00:00,,Botão Francês Liso de Zamac para Vidro,"Zamac, Vidro",no,no,Botão Francês Liso de Zamac para V…
Dal Mobile Ltda - Bento Goncalves,https://www.dalmobile.com.br/,2026-01-26T17:59:59.996272+00:00,,Only Glass,"Glass, subtle doors.",no,no,https://www.dalmobile.com.br/pt/linhas#openlong
Dal Mobile Ltda - Bento Goncalves,https://www.dalmobile.com.br/,2026-01-26T17:59:59.996272+00:00,,DVitro,"Glass, contemporary shapes and colors.",no,no,https://www.dalmobile.com.br/pt/linhas#openlong
Estobel - Industria De Estofados Ltda. - Farroupilha,https://www.estobel.com.br/,2026-01-26T18:28:46.826001+00:00,Terminal,Terminal em MDF,MDF,no,no,Acabamentos
Finger Ambientes Personalizados - Sarandi,https://finger.ind.br/,2026-01-26T17:56:00.556018+00:00,,armários para banheiro,Not specified,no,no,Quais são os melhores armários para banheiro? Veja como acertar
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Cães e Gatos,Cães e Gatos,,no,no,Navigated to https://matrezan.com.br/catalogos/
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Linhas de Produto,Steel Line,,no,no,Steel Line
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Tipos de Produto,Arquivos Deslizantes,,no,no,Arquivos Deslizantes
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Tipos de Produto,Produtos em Aço,,no,no,Produtos em Aço
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Tipos de Produto,Arquivamento,,no,no,Arquivamento
Moveis Caloma Ltda - Novo Hamburgo,http://moveiscaloma.com.br/,2026-01-26T18:33:37.141022+00:00,COZINHAS,Linha Girassol,,no,no,Linha Girassol
Moveis Caloma Ltda - Novo Hamburgo,http://moveiscaloma.com.br/,2026-01-26T18:33:37.141022+00:00,COZINHAS,Linha Magnólia,,no,no,Linha Magnólia
Moveis Caloma Ltda - Novo Hamburgo,http://moveiscaloma.com.br/,2026-01-26T18:33:37.141022+00:00,COZINHAS,Linha Melissa,,no,no,Linha Melissa
Moveis Caloma Ltda - Novo Hamburgo,http://moveiscaloma.com.br/,2026-01-26T18:33:37.141022+00:00,DORMITÓRIOS,Linha Esmeralda,,no,no,Linha Esmeralda
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Presidência,IO,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Diretoria,Matisse,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Diretoria,XP40,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,"Operacional, Gerência (Executive)",Q7,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Operacional,Q5,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Operacional,Miro,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Operacional,Unika,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Recepção,Balcões de recepção,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Reunião,Mesas de reunião,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Operacional,Dubai,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Operacional,Call Center,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,Diretoria,Personal,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,,Kiklos,,no,no,Mobiliário
Moveis Sular - Caxias do Sul,https://sular.com.br,2026-01-26T17:30:33.815874+00:00,,Lúdicos,,no,no,Mobiliário
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Portões,Portões,,no,no,Produtos
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Telhas,Telhas,,no,no,Produtos
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Ferramentas,Ferramentas,,no,no,Produtos
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Acessórios,Acessórios,,no,no,Produtos
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Janelas,Janelas,,no,no,Produtos
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Ferragens,Ferragens,,no,no,Produtos
Pr-Madeireira Mato Grosso Ltda - Torres,http://www.matogrossomadeireira.com.br/,2026-01-26T17:50:03.415425+00:00,Chapas,Chapas,,no,no,Produtos
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2090 Grafite com Fumê,,no,no,Rack 2090 Grafite com Fumê
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2090 Montana com Fumê,,no,no,Rack 2090 Montana com Fumê
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2095 Fumê com Grafite,,no,no,Rack 2095 Fumê com Grafite
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2095 Fumê com Montana,,no,no,Rack 2095 Fumê com Montana
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2091 Grafite com Fumê,,no,no,Rack 2091 Grafite com Fumê
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2091 Montana com Fumê,,no,no,Rack 2091 Montana com Fumê
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2096 Fumê com Grafite,,no,no,Rack 2096 Fumê com Grafite
Quidita Moveis Ltda - Bento Goncalves,quiditamoveis.com.br,2026-01-26T18:13:12.094196+00:00,Racks,Rack 2096 Fumê com Montana,,no,no,Rack 2096 Fumê com Montana
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK G990,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 230,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 220,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 210,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 200,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 260,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 372,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 362,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 376,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 130,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 270,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 260,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 710,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 700,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 372,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 362,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 140,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 360,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 150,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela ANG 360,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 370,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 270,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas,Janela EWK 366,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Janelas e Portas,Janelas e Portas Janelas,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Portas,Portas,,no,no,Product list
Rondosul Industria De Esquadrias E Transportes Ltda - Cotipora,https://www.rondosul.com.br/,2026-01-26T17:21:58.568832+00:00,Outros,Outros,,no,no,Product list
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Divisórias,Divisórias,"Eucatex, PVC com Alumínio, Gesso Acartonado",no,no,Divisórias section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Forros Modulares,Forros Modulares,"Isopor EPS, Mineral, PVC Modular, Lã de Vidro e PET, Gesso",no,no,Forros Modulares section
