nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 03,Pallet 4 entradas - Dupla face reversíveis - Tamanho 1200x1000,yes,no,Planeta 03
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 04,Pallet 4 entradas - Dupla face sem vãos,yes,no,Planeta 04
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 05,Pallet 4 entradas - Dupla face - Longarinas com corte,yes,no,Planeta 05
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 06,Pallet 2 entradas - Dupla face - Com reforço para tambor,yes,no,Planeta 06
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 07,Pallet 2 entradas - Face Simples,yes,no,Planeta 07
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 08,Pallet 2 entradas - Dupla face - Reversível com vãos,yes,no,Planeta 08
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 09,Pallet 4 entradas - Dupla face,yes,no,Planeta 09
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 10,Pallet 2 entradas - Dupla face - Reversível com 4 longar e tábuas abauladas,yes,no,Planeta 10
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 11,Pallet 2 entradas - Dupla face - Com reforço,yes,no,Planeta 11
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Pratic,HDF,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Master,HDF,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Acustic,HDF,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Acustic Home,HDF,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Quick-Step - Impressive,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Quick-Step - Eligna Wide,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Quick-Step - Smart,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Quick-Step - Vision,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Quick-Step - Premiere,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Eucafloor - Gran Elegance,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Eucafloor - New Elegance,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Eucafloor - Evidence,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Eucafloor- Prime Click,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Eucafloor - Prime,Wood,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Classic,MDF,yes,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Classic,MDF,yes,no,extracted_content_1.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Piso Laminado,Perizzolo - Classic,Not specified,yes,no,extracted_content_0.md
Projecao Industria E Comercio - Chapeco,https://www.projecao.pro/,2026-01-15T12:58:18.436572+00:00,,Expositores em Marcenaria,Wood,yes,no,Expositores em Marcenaria
Projecao Industria E Comercio - Chapeco,https://www.projecao.pro/,2026-01-15T12:58:18.436572+00:00,Gôndolas e Expositores,Balcões em marcenaria,Wood,yes,no,Gôndolas e Expositores
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Poltrona Tennessee,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Poltrona_Tennessee_m.png) Poltrona Tennessee
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Sofá Modular Rail,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Sofa_Modular_Rail_m.png) Sofá Modular Rail
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Aparador Corsair,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Aparador_Corsair_m.png) Aparador Corsair
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Cadeira PJ,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Cadeira_PJ_m.png) Cadeira PJ
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Aparador Tennessee,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Aparador_Tennessee_m.jpg) Aparador Tennessee
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa Lateral Tennessee,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Lateral_Tennessee_m.png) Mesa Lateral Tennessee
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa de Centro Tennessee,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Centro_Tennessee_m.png) Mesa de Centro Tennessee
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa de Jantar Tennessee,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Jantar_Tennessee_m.png) Mesa de Jantar Tennessee
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa de Jantar Corsair,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Jantar_Corsair_m.png) Mesa de Jantar Corsair
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa Jantar Montauk,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Jantar_Montauk_m.jpg) Mesa Jantar Montauk
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa Jantar Ray,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Jantar_Ray_m.jpg) Mesa Jantar Ray
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa Jantar Valerie,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Produtos/Mesa_Jantar_Valerie_m.jpg) Mesa Jantar Valerie
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Banco Vermont,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Banco_Vermont_1900/Miniature/Banco_Vermont_1900_m.jpg) Banco Vermont
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa Jantar Madison Light - Pé de Madeira,Wood (Pé de Madeira),yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Mesa_Jantar_Madison_Light_Pe_de_Madeira_1600/Miniature/Mesa_Jantar_Madison_Light_Pe_de_Madeira_1600_m.jpg) Mesa Jantar Madison Light - Pé de Madeira
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Aparador Montana,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Aparador_Montana_1500/Miniature/Aparador_Montana_1500_m.jpg) Aparador Montana
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Cadeira Jazz,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Jazz_Cadeira/Miniature/Jazz_Cadeira_m.jpg) Cadeira Jazz
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Cadeira Cross,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Cross_Cadeira/Miniature/Cross_Cadeira_m.jpg) Cadeira Cross
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Banqueta Cross,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Cross_Banqueta/Miniature/Cross_Banqueta_m.jpg) Banqueta Cross
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Industrial Loft,Mesa Edge X Industrial,,yes,no,![Industrial_Loft]( ClientAssets/Structure/Features/Segments/Industrial_Loft/Features/Banner/Industrial_Loft.jpg)![Industrial_Loft](ClientAssets/Structure/Features/Products/Industrial_Mesa_Edge_X/Miniature/Industrial_Mesa_Edge_X_m.jpg) Mesa Edge X Industrial
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Banco Montana,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Banco_Montana_1600/Miniature/Banco_Montana_1600_m.jpg) Banco Montana
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Banco Triplo Village,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Banco_Triplo_Village/Miniature/Banco_Triplo_Village_m.jpg) Banco Triplo Village
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Banqueta Alta Village,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Banqueta_Alta_Village/Miniature/Banqueta_Alta_Village_m.jpg) Banqueta Alta Village
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Banqueta Village,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Banqueta_Village/Miniature/Banqueta_Village_m.jpg) Banqueta Village
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Mesa Montana,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Mesa_Montana_2400/Miniature/Mesa_Montana_2400_m.jpg) Mesa Montana
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Balcao Alto Vino,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Vino_Balcao_Alto/Miniature/Vino_Balcao_Alto_m.jpg) Balcao Alto Vino
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Aparador Vino,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Vino_Aparador/Miniature/Vino_Aparador_m.jpg) Aparador Vino
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Industrial Loft,Cadeira Balanco Village C/ Revestimento Ecológico Industrial,Ecological Coating (Revestimento Ecológico),yes,no,![Industrial_Loft]( ClientAssets/Structure/Features/Segments/Industrial_Loft/Features/Banner/Industrial_Loft.jpg)![Industrial_Loft](ClientAssets/Structure/Features/Products/Industrial_Cadeira_Balanco_Village_Com_Couro/Miniature/Industrial_Cadeira_Balanco_Village_Com_Couro_m.jpg) Cadeira Balanco Village C/ Revestimento Ecológico Industrial
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Industrial Loft,Banco Edge Industrial,,yes,no,![Industrial_Loft]( ClientAssets/Structure/Features/Segments/Industrial_Loft/Features/Banner/Industrial_Loft.jpg)![Industrial_Loft](ClientAssets/Structure/Features/Products/Industrial_Banco_Edge_140/Miniature/Industrial_Banco_Edge_140_m.jpg) Banco Edge Industrial
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Industrial Loft,Aparador Edge Industrial,,yes,no,![Industrial_Loft]( ClientAssets/Structure/Features/Segments/Industrial_Loft/Features/Banner/Industrial_Loft.jpg)![Industrial_Loft](ClientAssets/Structure/Features/Products/Industrial_Aparador_Edge/Miniature/Industrial_Aparador_Edge_m.jpg) Aparador Edge Industrial
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Industrial Loft,Mesa Edge Industrial,,yes,no,![Industrial_Loft]( ClientAssets/Structure/Features/Segments/Industrial_Loft/Features/Banner/Industrial_Loft.jpg)![Industrial_Loft](ClientAssets/Structure/Features/Products/Industrial_Mesa_Edge_140/Miniature/Industrial_Mesa_Edge_140_m.jpg) Mesa Edge Industrial
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Escrivaninha Job,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Escrivaninha_Job/Miniature/Escrivaninha_Job_m.jpg) Escrivaninha Job
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,2026-01-15T14:14:53.987102+00:00,Classic Wood,Escrivaninha Office,,yes,no,![Classic_Wood](ClientAssets/Structure/Features/Products/Escrivaninha_Office/Miniature/Escrivaninha_Office_m.jpg) Escrivaninha Office
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Kit Porta Pronta,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Linha Inovare,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Linha Inovare Amadeirada,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Linha Inovare Color,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Linha Inovare Plus,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Porta Piso-Teto,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Porta PRF 30,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Folha de Porta,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Exportação,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Rodapés,,yes,no,Portas de Madeira
Rohden Portas E Artefatos De Madeira Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:28:12.031568+00:00,Portas de Madeira,Acessórios Para Portas,,yes,no,Portas de Madeira
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,Portas,Portas de Madeira,Madeira,yes,no,Portas de Madeira
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,Portas,Kit Porta Pronta,Madeira,yes,no,Kit Porta Pronta
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,Portas,Linha Inovare Amadeirada,Acabamento amadeirado,yes,no,Linha Inovare Amadeirada
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,Portas,Folha de Porta,Madeira,yes,no,Folha de Porta
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,Acessórios,Rodapés,Madeira,yes,no,Rodapés
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,Acessórios,Acessórios Para Portas,Madeira,yes,no,Acessórios Para Portas
Rohden Portas E Paineis Ltda - Pouso Redondo,https://rohden.com/,2026-01-15T12:41:09.366833+00:00,,Madeireira União,Madeira,yes,no,"Diogo, Madeireira União"
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,2026-01-15T12:48:30.202943+00:00,Moldura,Coleção Acqua,Madeira Marupá,yes,no,Nossas Molduras
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,2026-01-15T12:48:30.202943+00:00,Moldura,Coleção Bétula,Madeira Bétula,yes,no,Nossas Molduras
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,,ACACIA CARMEL,,yes,no,Marca: ARAUCO
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Porta de Correr,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Rodapés,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Noce Califórnia Rajado,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Padrão Freijó MDN-E,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Oliva Zayt Rajado,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Branco Extra,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Preto TXT,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Salvaro Industria E Comercio De Madeira Ltda - Morro Grande,www.salvaro.com.br,2026-01-15T13:15:34.158763+00:00,Construção Civil,Grafite TXT,"Madeira maciça, PET, HDF",yes,no,Construção Civil
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SCH 231,Madeira,yes,no,SCH 231
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SCH 233,Madeira,yes,no,SCH 233
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SCH 234,Madeira,yes,no,SCH 234
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SCH 235,Madeira,yes,no,SCH 235
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 102 – Ipê,Ipê,yes,no,SW 102 – Ipê
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 103 – Cerejeira,Cerejeira,yes,no,SW 103 – Cerejeira
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 104 – Sucupira,Sucupira,yes,no,SW 104 – Sucupira
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 105 – Angelim,Angelim,yes,no,SW 105 – Angelim
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 107 – Curupixá,Curupixá,yes,no,SW 107 – Curupixá
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 108 – Mogno Real,Mogno Real,yes,no,SW 108 – Mogno Real
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 110 – Jatobá,Jatobá,yes,no,SW 110 – Jatobá
Schlindwein Industria E Comercio Ltda - Presidente Getulio,https://www.schlindwein.com.br/,2026-01-15T13:30:27.620666+00:00,Porta,SW 115 – Tauari,Tauari,yes,no,SW 115 – Tauari
Stalar Materiais De Construcao Ltda - - Sao Miguel do Oeste,https://www.materialdeconstrucaosc.com.br,2026-01-15T12:29:55.228300+00:00,,Siliza Comércio Ind Import Export de Madeiras Ltda Centro SC,Madeiras,yes,no,"Siliza Comércio Ind Import Export de Madeiras Ltda Centro SC - R. Visc. de Mauá, 413 - Centro, São Miguel do Oeste - SC, 89900-000"
Stalar Materiais De Construcao Ltda - - Sao Miguel do Oeste,https://www.materialdeconstrucaosc.com.br,2026-01-15T12:29:55.228300+00:00,,Madeireira Walfran Ltda Monte Castelo SC,Madeiras,yes,no,"Madeireira Walfran Ltda Monte Castelo SC - R. Ernesto Fernandes, 150 - Monte Castelo, SC, 89380-000"
Sul America Industria De Molduras - Braco do Norte,https://www.sulamericamolduras.com.br,2026-01-15T12:52:46.184676+00:00,Painel,Painel Eucaliptus Fingado Clear,Eucaliptus Fingado,yes,no,Paineis de Eucaliptus Fingado Clear.
Transmaravalha - Pinhalzinho,http://www.transmaravalha.com.br/,2026-01-15T14:00:25.795483+00:00,,Maravalha,wood,yes,no,Nossos Produtos
Transmaravalha - Pinhalzinho,http://www.transmaravalha.com.br/,2026-01-15T14:00:25.795483+00:00,,Cavaco,wood,yes,no,Nossos Produtos
Transmaravalha - Pinhalzinho,http://www.transmaravalha.com.br/,2026-01-15T14:00:25.795483+00:00,,Serragem de Madeira,wood,yes,no,Nossos Produtos
Transmaravalha - Pinhalzinho,http://www.transmaravalha.com.br/,2026-01-15T14:00:25.795483+00:00,,Maravalha para Defumação,wood,yes,no,Nossos Produtos
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,Cadeira,Cadeira Cross Acácia,Acácia,yes,no,Extracted from product list
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Siena,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Malcolm,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Ada,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Mallena,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Vessia,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Lauren,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Savoye,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Nomad,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Maris,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Balzak,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Lagoon,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Drean,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Arch,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Cortez,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Austin,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Haven,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Sans,wood,yes,no,Catalog page
Tres Irmaos Filial 2 - Sao Bento do Sul,https://tresirmaos.net/,2026-01-15T14:10:40.423634+00:00,,Mallow,wood,yes,no,Catalog page
Ultrapiso Industria Comercio E Importacao Ltda - Balneario Camboriu,https://ultrapiso.com.br,2026-01-15T13:28:52.468925+00:00,Piso de Madeira,Piso de Madeira Engenharia,Madeira,yes,no,https://ultrapiso.com.br/
