,nome_empresa,url_site,consulta,status_execucao,mensagem_pt,trabalha_com_madeira,trabalha_com_painel_pinus,flag_painel_pinus,confianca_madeira,confianca_painel_pinus,trecho_evidencia,resumo_materiais,qtde_itens_total,qtde_itens_madeira,qtde_itens_menciona_pinus,data_coleta,tentativas,nome_empresa_limpa,nm_mun,nm_uf,nu_latitude,nu_longitude
1170,T Industrial Ltda - Massaranduba,https://tamurabrasil.com,painel de madeira pinus,NOT_FOUND,Nenhuma informação sobre produtos de madeira ou painéis de pinus foi encontrada no site.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O site foca em transformadores elétricos e sistemas de energia, sem menção a madeira.",0,0,0,2026-01-15T13:01:36.351407+00:00,Navigated to https://tamurabrasil.com; Clicked on 'Produtos' menu; Scrolled down the page; Extracted page content,T Industrial Ltda,MASSARANDUBA,Santa Catarina,-26.59545801,-48.98874466
1171,T Industrial Ltda - Massaranduba,https://tamurabrasil.com,painel de madeira pinus,NOT_FOUND,Nenhuma informação sobre produtos de madeira ou painéis de pinus foi encontrada no site.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O site foca em transformadores elétricos e sistemas de energia, sem menção a madeira.",0,0,0,2026-01-15T13:01:36.351407+00:00,Navigated to https://tamurabrasil.com; Clicked on 'Produtos' menu; Scrolled down the page; Extracted page content,T Industrial Ltda,MASSARANDUBA,Santa Catarina,-26.59545801,-48.98874466
1172,Bioter Tecnologia Ambiental Ltda - Palma Sola,https://www.bioter.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus. As soluções apresentadas no site são focadas em tecnologia ambiental.,no,no,0,5,5,"As soluções apresentadas no site são: Aterros, Biodigestores, Cisternas, Equipamentos, ETA e Lagoas. Nenhuma delas se refere a produtos de madeira.","O site foca em soluções de tecnologia ambiental, como aterros, biodigestores, cisternas, equipamentos, ETA e lagoas. Não há menção a produtos de madeira.",0,0,0,2026-01-15T13:03:34.754352+00:00,Navigated to https://www.bioter.com.br/; Explored 'Soluções' page by scrolling multiple times.,Bioter Tecnologia Ambiental Ltda,PALMA SOLA,Santa Catarina,-26.34650813,-53.27997725
1173,Bioter Tecnologia Ambiental Ltda - Palma Sola,https://www.bioter.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus. As soluções apresentadas no site são focadas em tecnologia ambiental.,no,no,0,5,5,"As soluções apresentadas no site são: Aterros, Biodigestores, Cisternas, Equipamentos, ETA e Lagoas. Nenhuma delas se refere a produtos de madeira.","O site foca em soluções de tecnologia ambiental, como aterros, biodigestores, cisternas, equipamentos, ETA e lagoas. Não há menção a produtos de madeira.",0,0,0,2026-01-15T13:03:34.754352+00:00,Navigated to https://www.bioter.com.br/; Explored 'Soluções' page by scrolling multiple times.,Bioter Tecnologia Ambiental Ltda,PALMA SOLA,Santa Catarina,-26.34650813,-53.27997725
1174,Bioter Tecnologia Ambiental Ltda - Palma Sola,https://www.bioter.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus. As soluções apresentadas no site são focadas em tecnologia ambiental.,no,no,0,5,5,"As soluções apresentadas no site são: Aterros, Biodigestores, Cisternas, Equipamentos, ETA e Lagoas. Nenhuma delas se refere a produtos de madeira.","O site foca em soluções de tecnologia ambiental, como aterros, biodigestores, cisternas, equipamentos, ETA e lagoas. Não há menção a produtos de madeira.",0,0,0,2026-01-15T13:03:34.754352+00:00,Navigated to https://www.bioter.com.br/; Explored 'Soluções' page by scrolling multiple times.,Bioter Tecnologia Ambiental Ltda,PALMA SOLA,Santa Catarina,-26.34650813,-53.27997725
1175,Cooperativa Agricola Familiar Cooperare - Planalto Alegre,https://ucaf.org.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de pinus, com base nas informações disponíveis no site.",no,no,0,5,5,"A empresa oferece serviços de assuntos regulatórios, responsabilidade técnica, inspeção de alimentos, acompanhamento técnico a campo, e marketing, todos voltados para o setor agroindustrial e de alimentos. Não há menção a produtos de madeira ou painéis de pinus.","Serviços relacionados à agricultura e indústria alimentícia, como assuntos regulatórios, responsabilidade técnica, inspeção de alimentos, acompanhamento técnico a campo, e marketing.",0,0,0,2026-01-15T13:07:47.488024+00:00,Navigated to https://ucaf.org.br/; Scrolled down 0.5 pages; Clicked 'Nossos serviços'; Scrolled down 0.5 pages; Scrolled down 0.5 pages,Cooperativa Agricola Familiar Cooperare,PLANALTO ALEGRE,Santa Catarina,-27.06945978,-52.86735203
1176,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1177,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1178,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1179,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1180,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1181,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1182,Br10 Agrobusiness Importacao E Exportacao Ltda - Blumenau,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. As menções a madeira são em contexto de exclusão de impurezas.,no,no,0,5,5,"NO ROCK, GRAVEL, SAND, LARGER PIECES OF WOOD OR ANY PARTICLES THAT ARE HARMFUL TO HUMANS","A empresa comercializa fertilizantes (UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP)), açúcar (AÇÚCAR IC 45), soja (SOJA, FARELO DE SOJA) e milho (MILHO).",0,0,0,2026-01-15T13:09:22.756532+00:00,Navigated to https://br10agro.com/; Clicked on 'PRODUTOS'; Scrolled down the page,Br10 Agrobusiness Importacao E Exportacao Ltda,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1183,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1184,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1185,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1186,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1187,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1188,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1189,Sos Encanador - Blumenau,www.brasilencanadores.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site fornecido.,no,no,0,5,5,"O site foca em serviços de encanamento e detecção de vazamentos, sem menção a materiais de madeira.","O site lista serviços de encanamento, detecção de vazamentos, desentupimento e reparos hidráulicos. Nenhum material de madeira é mencionado.",0,0,0,2026-01-15T13:09:38.248197+00:00,Accessed www.brasilencanadores.com.br; Navigated to /servicos/; Accepted cookies; Scrolled down page multiple times,Sos Encanador,BLUMENAU,Santa Catarina,-26.91610771,-49.05763088
1190,Gtnh Industria E Comercio De Carvao Ltda - Vargem Bonita,https://www.carvaoecomais.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, conforme as informações encontradas na página de produtos.",no,no,0,5,5,"A página de produtos lista apenas 'CARVÃO TIPO BRIQUETE' e 'MIX DE CARVÃO COM BRIQUETES', sem menção a madeira ou painéis de pinus.","Carvão tipo briquete, mix de carvão com briquetes.",0,0,0,2026-01-15T13:14:24.313576+00:00,Navigated to https://www.carvaoecomais.com.br; Clicked on 'PRODUTOS'; Extracted product information from https://www.carvaoecomais.com.br/produtos,Gtnh Industria E Comercio De Carvao Ltda,VARGEM BONITA,Minas Gerais,-20.32677665,-46.37245698
1191,Gtnh Industria E Comercio De Carvao Ltda - Vargem Bonita,https://www.carvaoecomais.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, conforme as informações encontradas na página de produtos.",no,no,0,5,5,"A página de produtos lista apenas 'CARVÃO TIPO BRIQUETE' e 'MIX DE CARVÃO COM BRIQUETES', sem menção a madeira ou painéis de pinus.","Carvão tipo briquete, mix de carvão com briquetes.",0,0,0,2026-01-15T13:14:24.313576+00:00,Navigated to https://www.carvaoecomais.com.br; Clicked on 'PRODUTOS'; Extracted product information from https://www.carvaoecomais.com.br/produtos,Gtnh Industria E Comercio De Carvao Ltda,VARGEM BONITA,Santa Catarina,-27.0032416,-51.74474018
1192,Gtnh Industria E Comercio De Carvao Ltda - Vargem Bonita,https://www.carvaoecomais.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, conforme as informações encontradas na página de produtos.",no,no,0,5,5,"A página de produtos lista apenas 'CARVÃO TIPO BRIQUETE' e 'MIX DE CARVÃO COM BRIQUETES', sem menção a madeira ou painéis de pinus.","Carvão tipo briquete, mix de carvão com briquetes.",0,0,0,2026-01-15T13:14:24.313576+00:00,Navigated to https://www.carvaoecomais.com.br; Clicked on 'PRODUTOS'; Extracted product information from https://www.carvaoecomais.com.br/produtos,Gtnh Industria E Comercio De Carvao Ltda,VARGEM BONITA,Santa Catarina,-27.0032416,-51.74474018
1193,Gtnh Industria E Comercio De Carvao Ltda - Vargem Bonita,https://www.carvaoecomais.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, conforme as informações encontradas na página de produtos.",no,no,0,5,5,"A página de produtos lista apenas 'CARVÃO TIPO BRIQUETE' e 'MIX DE CARVÃO COM BRIQUETES', sem menção a madeira ou painéis de pinus.","Carvão tipo briquete, mix de carvão com briquetes.",0,0,0,2026-01-15T13:14:24.313576+00:00,Navigated to https://www.carvaoecomais.com.br; Clicked on 'PRODUTOS'; Extracted product information from https://www.carvaoecomais.com.br/produtos,Gtnh Industria E Comercio De Carvao Ltda,VARGEM BONITA,Santa Catarina,-27.0032416,-51.74474018
1194,Habitasul Florestal S.A. - Rio Negrinho,https://habitasul.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,"O Grupo Habitasul atua no mercado brasileiro desde 1967. Atualmente, temos ampla abrangência de negócios. Estamos presentes em setores fundamentais para o desenvolvimento da economia do País: Negócios Imobiliários, oferecendo soluções inovadoras e sustentáveis em urbanismo integrado; Prestação de Serviços; e Participações em Outros Negócios.","O site foca em Imóveis e Prestação de Serviços, sem menção a produtos de madeira.",0,0,0,2026-01-15T13:19:45.785584+00:00,Navigated to https://habitasul.com.br/; Accepted cookies; Clicked 'Negócios' link; Scrolled down page; Scrolled up page; Clicked 'A Habitasul' link,Habitasul Florestal S.A.,RIO NEGRINHO,Santa Catarina,-26.25532503,-49.51729508
1195,Habitasul Florestal S.A. - Rio Negrinho,https://habitasul.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,"O Grupo Habitasul atua no mercado brasileiro desde 1967. Atualmente, temos ampla abrangência de negócios. Estamos presentes em setores fundamentais para o desenvolvimento da economia do País: Negócios Imobiliários, oferecendo soluções inovadoras e sustentáveis em urbanismo integrado; Prestação de Serviços; e Participações em Outros Negócios.","O site foca em Imóveis e Prestação de Serviços, sem menção a produtos de madeira.",0,0,0,2026-01-15T13:19:45.785584+00:00,Navigated to https://habitasul.com.br/; Accepted cookies; Clicked 'Negócios' link; Scrolled down page; Scrolled up page; Clicked 'A Habitasul' link,Habitasul Florestal S.A.,RIO NEGRINHO,Santa Catarina,-26.25532503,-49.51729508
1196,Habitasul Florestal S.A. - Rio Negrinho,https://habitasul.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,"O Grupo Habitasul atua no mercado brasileiro desde 1967. Atualmente, temos ampla abrangência de negócios. Estamos presentes em setores fundamentais para o desenvolvimento da economia do País: Negócios Imobiliários, oferecendo soluções inovadoras e sustentáveis em urbanismo integrado; Prestação de Serviços; e Participações em Outros Negócios.","O site foca em Imóveis e Prestação de Serviços, sem menção a produtos de madeira.",0,0,0,2026-01-15T13:19:45.785584+00:00,Navigated to https://habitasul.com.br/; Accepted cookies; Clicked 'Negócios' link; Scrolled down page; Scrolled up page; Clicked 'A Habitasul' link,Habitasul Florestal S.A.,RIO NEGRINHO,Santa Catarina,-26.25532503,-49.51729508
1197,Habitasul Florestal S.A. - Rio Negrinho,https://habitasul.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,"O Grupo Habitasul atua no mercado brasileiro desde 1967. Atualmente, temos ampla abrangência de negócios. Estamos presentes em setores fundamentais para o desenvolvimento da economia do País: Negócios Imobiliários, oferecendo soluções inovadoras e sustentáveis em urbanismo integrado; Prestação de Serviços; e Participações em Outros Negócios.","O site foca em Imóveis e Prestação de Serviços, sem menção a produtos de madeira.",0,0,0,2026-01-15T13:19:45.785584+00:00,Navigated to https://habitasul.com.br/; Accepted cookies; Clicked 'Negócios' link; Scrolled down page; Scrolled up page; Clicked 'A Habitasul' link,Habitasul Florestal S.A.,RIO NEGRINHO,Santa Catarina,-26.25532503,-49.51729508
1198,Habitasul Florestal S.A. - Rio Negrinho,https://habitasul.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,"O Grupo Habitasul atua no mercado brasileiro desde 1967. Atualmente, temos ampla abrangência de negócios. Estamos presentes em setores fundamentais para o desenvolvimento da economia do País: Negócios Imobiliários, oferecendo soluções inovadoras e sustentáveis em urbanismo integrado; Prestação de Serviços; e Participações em Outros Negócios.","O site foca em Imóveis e Prestação de Serviços, sem menção a produtos de madeira.",0,0,0,2026-01-15T13:19:45.785584+00:00,Navigated to https://habitasul.com.br/; Accepted cookies; Clicked 'Negócios' link; Scrolled down page; Scrolled up page; Clicked 'A Habitasul' link,Habitasul Florestal S.A.,RIO NEGRINHO,Santa Catarina,-26.25532503,-49.51729508
1199,Habitasul Florestal S.A. - Rio Negrinho,https://habitasul.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,"O Grupo Habitasul atua no mercado brasileiro desde 1967. Atualmente, temos ampla abrangência de negócios. Estamos presentes em setores fundamentais para o desenvolvimento da economia do País: Negócios Imobiliários, oferecendo soluções inovadoras e sustentáveis em urbanismo integrado; Prestação de Serviços; e Participações em Outros Negócios.","O site foca em Imóveis e Prestação de Serviços, sem menção a produtos de madeira.",0,0,0,2026-01-15T13:19:45.785584+00:00,Navigated to https://habitasul.com.br/; Accepted cookies; Clicked 'Negócios' link; Scrolled down page; Scrolled up page; Clicked 'A Habitasul' link,Habitasul Florestal S.A.,RIO NEGRINHO,Santa Catarina,-26.25532503,-49.51729508
1200,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
1201,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
1202,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
1203,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
1204,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
1205,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
1206,Liderar - Sao Bento do Sul,https://lidercarmultimarcas.com/,painel de madeira pinus,NOT_FOUND,A empresa é uma concessionária de veículos e não há informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,"A Lidercar Multimarcas surgiu em setembro de 2009 com o objetivo de comercializar veículos na cidade de São Bento do Sul/SC. Em março de 2020, a empresa foi vendida a atual gestão no qual viu uma oportunidade de negócio e a concretização de um sonho pessoal.","A empresa atua no ramo de compra, venda, financiamento e troca de veículos.",0,0,0,2026-01-15T13:19:48.840201+00:00,"Searched for 'madeira' on the website, returned 0 vehicles.; Navigated to the 'Empresa' page and reviewed its content.",Liderar,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
